# bandwidth_advantage,10,100,1k
7.200000000000000000e+01,1.373352077352959777e-01,1.386679422994882560e-01,1.388011944691530108e-01
7.300000000000000000e+01,1.391498478158310070e-01,1.405189075285741551e-01,1.406557910056301652e-01
7.400000000000000000e+01,1.409619749208159689e-01,1.423678215113289847e-01,1.425083824180433945e-01
7.500000000000000000e+01,1.427715902343749954e-01,1.442146843675781165e-01,1.443589687183909898e-01
7.600000000000000000e+01,1.445786949404160027e-01,1.460594962171445910e-01,1.462075499186711869e-01
7.700000000000000000e+01,1.463832902226309962e-01,1.479022571798489505e-01,1.480541260308821105e-01
7.800000000000000000e+01,1.481853772644959877e-01,1.497429673755094615e-01,1.498986970670219410e-01
7.900000000000000000e+01,1.499849572492709948e-01,1.515816269239420033e-01,1.517412630390888861e-01
8.000000000000000000e+01,1.517820313599999860e-01,1.534182359449600130e-01,1.535818239590809597e-01
8.100000000000000000e+01,1.535766007795109911e-01,1.552527945583746238e-01,1.554203798389963143e-01
8.200000000000000000e+01,1.553686666904160185e-01,1.570853028839945820e-01,1.572569306908330466e-01
8.300000000000000000e+01,1.571582302751110272e-01,1.589157610416262190e-01,1.590914765265891428e-01
8.400000000000000000e+01,1.589452927157760098e-01,1.607441691510735626e-01,1.609240173582626721e-01
8.500000000000000000e+01,1.607298551943749931e-01,1.625705273321381150e-01,1.627545531978515925e-01
8.600000000000000000e+01,1.625119188926559821e-01,1.643948357046192132e-01,1.645830840573538623e-01
8.700000000000000000e+01,1.642914849921510156e-01,1.662170943883136409e-01,1.664096099487675229e-01
8.800000000000000000e+01,1.660685546741759722e-01,1.680373035030159334e-01,1.682341308840904492e-01
8.900000000000000000e+01,1.678431291198309860e-01,1.698554631685181282e-01,1.700566468753204885e-01
9.000000000000000000e+01,1.696152095099999757e-01,1.716715735046099867e-01,1.718771579344556266e-01
9.100000000000000000e+01,1.713847970253510045e-01,1.734856346310788555e-01,1.736956640734935997e-01
9.200000000000000000e+01,1.731518928463360030e-01,1.752976466677097223e-01,1.755121653044323382e-01
9.300000000000000000e+01,1.749164981531909913e-01,1.771076097342851041e-01,1.773266616392696060e-01
9.400000000000000000e+01,1.766786141259359955e-01,1.789155239505852979e-01,1.791391530900031948e-01
9.500000000000000000e+01,1.784382419443750201e-01,1.807213894363881301e-01,1.809496396686308128e-01
9.600000000000000000e+01,1.801953827880959924e-01,1.825252063114690682e-01,1.827581213871503074e-01
9.700000000000000000e+01,1.819500378364710125e-01,1.843269746956011923e-01,1.845645982575592481e-01
9.800000000000000000e+01,1.837022082686559921e-01,1.861266947085552237e-01,1.863690702918554265e-01
9.900000000000000000e+01,1.854518952635910156e-01,1.879243664700994965e-01,1.881715375020364678e-01
1.000000000000000000e+02,1.871991000000000072e-01,1.897199901000000133e-01,1.899719999000999970e-01
1.010000000000000000e+02,1.889438236563910078e-01,1.915135657180203066e-01,1.917704574980436671e-01
1.020000000000000000e+02,1.906860674110560094e-01,1.933050934439216051e-01,1.935669103078650199e-01
1.030000000000000000e+02,1.924258324420710098e-01,1.950945733974627505e-01,1.953613583415616528e-01
1.040000000000000000e+02,1.941631199272959851e-01,1.968820056984002254e-01,1.971538016111311076e-01
1.050000000000000000e+02,1.958979310443750010e-01,1.986673904664881252e-01,1.989442401285709261e-01
1.060000000000000000e+02,1.976302669707359905e-01,2.004507278214781030e-01,2.007326739058785392e-01
1.070000000000000000e+02,1.993601288835910035e-01,2.022320178831194804e-01,2.025191029550514887e-01
1.080000000000000000e+02,2.010875179599360130e-01,2.040112607711592752e-01,2.043035272880871500e-01
1.090000000000000000e+02,2.028124353765509980e-01,2.057884566053420627e-01,2.060859469169830094e-01
1.100000000000000000e+02,2.045348823099999991e-01,2.075636055054099760e-01,2.078663618537364144e-01
1.110000000000000000e+02,2.062548599366310076e-01,2.093367075911029551e-01,2.096447721103447404e-01
1.120000000000000000e+02,2.079723694325759931e-01,2.111077629821583590e-01,2.114211776988053904e-01
1.130000000000000000e+02,2.096874119737510145e-01,2.128767717983112429e-01,2.131955786311156842e-01
1.140000000000000000e+02,2.113999887358559981e-01,2.146437341592944137e-01,2.149679749192728861e-01
1.150000000000000000e+02,2.131101008943750152e-01,2.164086501848381250e-01,2.167383665752742883e-01
1.160000000000000000e+02,2.148177496245760043e-01,2.181715199946703543e-01,2.185067536111171271e-01
1.170000000000000000e+02,2.165229361015110210e-01,2.199323437085166366e-01,2.202731360387986670e-01
1.180000000000000000e+02,2.182256615000159883e-01,2.216911214461001756e-01,2.220375138703160889e-01
1.190000000000000000e+02,2.199259269947110296e-01,2.234478533271418155e-01,2.237998871176666016e-01
1.200000000000000000e+02,2.216237337599999968e-01,2.252025394713600137e-01,2.255602557928473584e-01
1.210000000000000000e+02,2.233190829700709701e-01,2.269551799984707852e-01,2.273186199078554570e-01
1.220000000000000000e+02,2.250119757988960079e-01,2.287057750281878687e-01,2.290749794746880785e-01
1.230000000000000000e+02,2.267024134202310082e-01,2.304543246802225331e-01,2.308293345053422374e-01
1.240000000000000000e+02,2.283903970076160139e-01,2.322008290742837433e-01,2.325816850118150592e-01
1.250000000000000000e+02,2.300759277343749909e-01,2.339452883300781605e-01,2.343320310061035028e-01
1.260000000000000000e+02,2.317590067736159942e-01,2.356877025673098369e-01,2.360803725002046938e-01
1.270000000000000000e+02,2.334396352982310019e-01,2.374280719056805489e-01,2.378267095061154801e-01
1.280000000000000000e+02,2.351178144808959980e-01,2.391663964648898799e-01,2.395710420358330150e-01
1.290000000000000000e+02,2.367935454940709727e-01,2.409026763646347491e-01,2.413133701013540355e-01
1.300000000000000000e+02,2.384668295100000335e-01,2.426369117246099938e-01,2.430536937146756116e-01
1.310000000000000000e+02,2.401376677007110438e-01,2.443691026645078423e-01,2.447920128877945634e-01
1.320000000000000000e+02,2.418060612380159846e-01,2.460992493040181639e-01,2.465283276327078221e-01
1.330000000000000000e+02,2.434720112935110092e-01,2.478273517628286349e-01,2.482626379614121803e-01
1.340000000000000000e+02,2.451355190385760274e-01,2.495534101606243504e-01,2.499949438859045137e-01
1.350000000000000000e+02,2.467965856443749828e-01,2.512774246170881853e-01,2.517252454181815313e-01
1.360000000000000000e+02,2.484552122818559639e-01,2.529993952519004052e-01,2.534535425702401090e-01
1.370000000000000000e+02,2.501114001217510374e-01,2.547193221847392497e-01,2.551798353540769004e-01
1.380000000000000000e+02,2.517651503345760267e-01,2.564372055352803770e-01,2.569041237816888090e-01
1.390000000000000000e+02,2.534164640906310106e-01,2.581530454231969474e-01,2.586264078650722942e-01
1.400000000000000000e+02,2.550653425599999635e-01,2.598668419681600117e-01,2.603466876162242039e-01
1.410000000000000000e+02,2.567117869125509766e-01,2.615785952898380673e-01,2.620649630471410529e-01
1.420000000000000000e+02,2.583557983179359807e-01,2.632883055078972800e-01,2.637812341698196339e-01
1.430000000000000000e+02,2.599973779455909684e-01,2.649959727420014288e-01,2.654955009962565171e-01
1.440000000000000000e+02,2.616365269647359937e-01,2.667015971118120721e-01,2.672077635384482730e-01
1.450000000000000000e+02,2.632732465443750058e-01,2.684051787369881037e-01,2.689180218083914164e-01
1.460000000000000000e+02,2.649075378532960157e-01,2.701067177371862527e-01,2.706262758180825179e-01
1.470000000000000000e+02,2.665394020600710401e-01,2.718062142320607499e-01,2.723325255795180366e-01
1.480000000000000000e+02,2.681688403330559911e-01,2.735036683412636060e-01,2.740367711046945431e-01
1.490000000000000000e+02,2.697958538403910089e-01,2.751990801844443335e-01,2.757390124056084968e-01
1.500000000000000000e+02,2.714204437499999623e-01,2.768924498812500024e-01,2.774392494942562459e-01
1.510000000000000000e+02,2.730426112295910035e-01,2.785837775513255177e-01,2.791374823826343055e-01
1.520000000000000000e+02,2.746623574466560136e-01,2.802730633143131755e-01,2.808337110827390237e-01
1.530000000000000000e+02,2.762796835684710461e-01,2.819603072898531626e-01,2.825279356065666936e-01
1.540000000000000000e+02,2.778945907620959943e-01,2.836455095975830565e-01,2.842201559661137744e-01
1.550000000000000000e+02,2.795070801943749794e-01,2.853286703571381588e-01,2.859103721733765591e-01
1.560000000000000000e+02,2.811171530319360179e-01,2.870097896881512733e-01,2.875985842403513404e-01
1.570000000000000000e+02,2.827248104411909657e-01,2.886888677102530942e-01,2.892847921790343557e-01
1.580000000000000000e+02,2.843300535883360181e-01,2.903659045430717067e-01,2.909689960014218979e-01
1.590000000000000000e+02,2.859328836393509876e-01,2.920409003062328090e-01,2.926511957195101488e-01
1.600000000000000000e+02,2.875333017599999708e-01,2.937138551193599900e-01,2.943313913452954012e-01
1.610000000000000000e+02,2.891313091158310145e-01,2.953847691020741739e-01,2.960095828907736704e-01
1.620000000000000000e+02,2.907269068721760052e-01,2.970536423739938980e-01,2.976857703679412492e-01
1.630000000000000000e+02,2.923200961941510023e-01,2.987204750547356458e-01,2.993599537887941531e-01
1.640000000000000000e+02,2.939108782466560155e-01,3.003852672639132360e-01,3.010321331653286192e-01
1.650000000000000000e+02,2.954992541943750051e-01,3.020480191211381560e-01,3.027023085095405519e-01
1.660000000000000000e+02,2.970852252017760486e-01,3.037087307460195618e-01,3.043704798334262440e-01
1.670000000000000000e+02,2.986687924331110078e-01,3.053674022581642222e-01,3.060366471489814888e-01
1.680000000000000000e+02,3.002499570524159722e-01,3.070240337771765748e-01,3.077008104682024681e-01
1.690000000000000000e+02,3.018287202235110378e-01,3.086786254226586146e-01,3.093629698030850861e-01
1.700000000000000000e+02,3.034050831100000289e-01,3.103311773142100050e-01,3.110231251656252471e-01
1.710000000000000000e+02,3.049790468752710537e-01,3.119816895714279670e-01,3.126812765678189665e-01
1.720000000000000000e+02,3.065506126824960043e-01,3.136301623139073902e-01,3.143374240216621485e-01
1.730000000000000000e+02,3.081197816946310009e-01,3.152765956612409437e-01,3.159915675391506973e-01
1.740000000000000000e+02,3.096865550744159479e-01,3.169209897330185766e-01,3.176437071322804617e-01
1.750000000000000000e+02,3.112509339843749778e-01,3.185633446488281284e-01,3.192938428130472350e-01
1.760000000000000000e+02,3.128129195868160073e-01,3.202036605282549409e-01,3.209419745934469215e-01
1.770000000000000000e+02,3.143725130438310145e-01,3.218419374908821351e-01,3.225881024854752588e-01
1.780000000000000000e+02,3.159297155172959837e-01,3.234781756562902788e-01,3.242322265011279847e-01
1.790000000000000000e+02,3.174845281688709608e-01,3.251123751440576082e-01,3.258743466524009480e-01
1.800000000000000000e+02,3.190369521599999980e-01,3.267445360737599724e-01,3.275144629512897199e-01
1.810000000000000000e+02,3.205869886519109313e-01,3.283746585649709449e-01,3.291525754097901491e-01
1.820000000000000000e+02,3.221346388056159915e-01,3.300027427372618227e-01,3.307886840398978623e-01
1.830000000000000000e+02,3.236799037819110270e-01,3.316287887102010168e-01,3.324227888536083753e-01
1.840000000000000000e+02,3.252227847413759476e-01,3.332527966033551059e-01,3.340548898629174812e-01
1.850000000000000000e+02,3.267632828443750026e-01,3.348747665362881154e-01,3.356849870798207514e-01
1.860000000000000000e+02,3.283013992510560031e-01,3.364946986285615727e-01,3.373130805163137014e-01
1.870000000000000000e+02,3.298371351213509883e-01,3.381125929997348400e-01,3.389391701843919025e-01
1.880000000000000000e+02,3.313704916149760593e-01,3.397284497693647820e-01,3.405632560960508703e-01
1.890000000000000000e+02,3.329014698914309900e-01,3.413422690570057649e-01,3.421853382632861207e-01
1.900000000000000000e+02,3.344300711100000045e-01,3.429540509822099903e-01,3.438054166980932247e-01
1.910000000000000000e+02,3.359562964297510002e-01,3.445637956645272726e-01,3.454234914124674760e-01
1.920000000000000000e+02,3.374801470095359912e-01,3.461715032235048728e-01,3.470395624184044459e-01
1.930000000000000000e+02,3.390016240079909982e-01,3.477771737786878870e-01,3.486536297278994834e-01
1.940000000000000000e+02,3.405207285835359921e-01,3.493808074496188576e-01,3.502656933529479932e-01
1.950000000000000000e+02,3.420374618943750056e-01,3.509824043558381623e-01,3.518757533055452691e-01
1.960000000000000000e+02,3.435518250984960220e-01,3.525819646168835142e-01,3.534838095976867156e-01
1.970000000000000000e+02,3.450638193536710308e-01,3.541794883522904058e-01,3.550898622413676819e-01
1.980000000000000000e+02,3.465734458174559718e-01,3.557749756815920539e-01,3.566939112485833507e-01
1.990000000000000000e+02,3.480807056471910688e-01,3.573684267243191215e-01,3.582959566313290711e-01
2.000000000000000000e+02,3.495855999999999963e-01,3.589598416000000514e-01,3.598959984016000258e-01
2.010000000000000000e+02,3.510881300327909904e-01,3.605492204281607327e-01,3.614940365713914527e-01
2.020000000000000000e+02,3.525882969022560154e-01,3.621365633283248342e-01,3.630900711526985902e-01
2.030000000000000000e+02,3.540861017648710418e-01,3.637218704200135821e-01,3.646841021575165098e-01
2.040000000000000000e+02,3.555815457768959909e-01,3.653051418227458713e-01,3.662761295978404497e-01
2.050000000000000000e+02,3.570746300943750118e-01,3.668863776560381540e-01,3.678661534856654813e-01
2.060000000000000000e+02,3.585653558731359825e-01,3.684655780394044955e-01,3.694541738329866765e-01
2.070000000000000000e+02,3.600537242687910089e-01,3.700427430923566852e-01,3.710401906517992177e-01
2.080000000000000000e+02,3.615397364367359812e-01,3.716178729344040699e-01,3.726242039540980655e-01
2.090000000000000000e+02,3.630233935321509620e-01,3.731909676850536650e-01,3.742062137518782361e-01
2.100000000000000000e+02,3.645046967099999646e-01,3.747620274638099880e-01,3.757862200571347455e-01
2.110000000000000000e+02,3.659836471250310086e-01,3.763310523901753357e-01,3.773642228818626654e-01
2.120000000000000000e+02,3.674602459317760084e-01,3.778980425836495072e-01,3.789402222380567897e-01
2.130000000000000000e+02,3.689344942845509956e-01,3.794629981637300253e-01,3.805142181377121902e-01
2.140000000000000000e+02,3.704063933374559525e-01,3.810259192499120262e-01,3.820862105928236607e-01
2.150000000000000000e+02,3.718759442443749785e-01,3.825868059616880923e-01,3.836561996153861620e-01
2.160000000000000000e+02,3.733431481589759571e-01,3.841456584185486967e-01,3.852241852173944325e-01
2.170000000000000000e+02,3.748080062347109997e-01,3.857024767399818144e-01,3.867901674108434884e-01
2.180000000000000000e+02,3.762705196248160022e-01,3.872572610454729780e-01,3.883541462077280126e-01
2.190000000000000000e+02,3.777306894823110328e-01,3.888100114545053887e-01,3.899161216200427438e-01
2.200000000000000000e+02,3.791885169599999994e-01,3.903607280865600271e-01,3.914760936597825869e-01
2.210000000000000000e+02,3.806440032104709825e-01,3.919094110611152093e-01,3.930340623389421695e-01
2.220000000000000000e+02,3.820971493860959578e-01,3.934560604976470866e-01,3.945900276695162856e-01
2.230000000000000000e+02,3.835479566390309625e-01,3.950006765156293120e-01,3.961439896634995073e-01
2.240000000000000000e+02,3.849964261212160399e-01,3.965432592345333740e-01,3.976959483328866840e-01
2.250000000000000000e+02,3.864425589843750175e-01,3.980838087738280962e-01,3.992459036896722768e-01
2.260000000000000000e+02,3.878863563800160064e-01,3.996223252529801928e-01,4.007938557458510243e-01
2.270000000000000000e+02,3.893278194594310126e-01,4.011588087914537692e-01,4.023398045134174428e-01
2.280000000000000000e+02,3.907669493736959931e-01,4.026932595087107103e-01,4.038837500043660489e-01
2.290000000000000000e+02,3.922037472736710217e-01,4.042256775242103473e-01,4.054256922306915811e-01
2.300000000000000000e+02,3.936382143100000119e-01,4.057560629574100131e-01,4.069656312043884450e-01
2.310000000000000000e+02,3.950703516331110499e-01,4.072844159277642651e-01,4.085035669374510459e-01
2.320000000000000000e+02,3.965001603932160057e-01,4.088107365547253846e-01,4.100394994418740668e-01
2.330000000000000000e+02,3.979276417403110333e-01,4.103350249577434328e-01,4.115734287296518024e-01
2.340000000000000000e+02,3.993527968241760151e-01,4.118572812562659724e-01,4.131053548127786579e-01
2.350000000000000000e+02,4.007756267943750061e-01,4.133775055697380685e-01,4.146352777032491499e-01
2.360000000000000000e+02,4.021961328002560121e-01,4.148956980176028431e-01,4.161631974130576284e-01
2.370000000000000000e+02,4.036143159909509892e-01,4.164118587193004206e-01,4.176891139541983877e-01
2.380000000000000000e+02,4.050301775153759554e-01,4.179259877942691492e-01,4.192130273386657779e-01
2.390000000000000000e+02,4.064437185222309901e-01,4.194380853619444904e-01,4.207349375784542045e-01
2.400000000000000000e+02,4.078549401600000124e-01,4.209481515417600184e-01,4.222548446855577398e-01
2.410000000000000000e+02,4.092638435769510030e-01,4.224561864531464761e-01,4.237727486719708447e-01
2.420000000000000000e+02,4.106704299211360043e-01,4.239621902155324973e-01,4.252886495496876473e-01
2.430000000000000000e+02,4.120747003403909536e-01,4.254661629483443286e-01,4.268025473307023865e-01
2.440000000000000000e+02,4.134766559823359611e-01,4.269681047710056632e-01,4.283144420270092456e-01
2.450000000000000000e+02,4.148762979943749762e-01,4.284680158029381403e-01,4.298243336506023526e-01
2.460000000000000000e+02,4.162736275236959549e-01,4.299658961635606791e-01,4.313322222134758910e-01
2.470000000000000000e+02,4.176686457172709699e-01,4.314617459722899784e-01,4.328381077276240441e-01
2.480000000000000000e+02,4.190613537218559892e-01,4.329555653485404054e-01,4.343419902050407178e-01
2.490000000000000000e+02,4.204517526839909869e-01,4.344473544117238850e-01,4.358438696577201510e-01
2.500000000000000000e+02,4.218398437499999987e-01,4.359371132812499550e-01,4.373437460976562496e-01
2.510000000000000000e+02,4.232256280659909553e-01,4.374248420765259326e-01,4.388416195368430861e-01
2.520000000000000000e+02,4.246091067778560157e-01,4.389105409169563599e-01,4.403374899872747328e-01
2.530000000000000000e+02,4.259902810312710120e-01,4.403942099219439466e-01,4.418313574609449845e-01
2.540000000000000000e+02,4.273691519716960041e-01,4.418758492108886826e-01,4.433232219698480803e-01
2.550000000000000000e+02,4.287457207443750029e-01,4.433554589031882265e-01,4.448130835259776483e-01
2.560000000000000000e+02,4.301199884943360252e-01,4.448330391182376831e-01,4.463009421413276501e-01
2.570000000000000000e+02,4.314919563663910385e-01,4.463085899754302699e-01,4.477867978278920469e-01
2.580000000000000000e+02,4.328616255051359607e-01,4.477821115941565955e-01,4.492706505976646891e-01
2.590000000000000000e+02,4.342289970549509937e-01,4.492536040938044928e-01,4.507525004626392606e-01
2.600000000000000000e+02,4.355940721600000121e-01,4.507230675937599074e-01,4.522323474348097783e-01
2.610000000000000000e+02,4.369568519642310078e-01,4.521905022134066754e-01,4.537101915261697593e-01
2.620000000000000000e+02,4.383173376113760344e-01,4.536559080721251358e-01,4.551860327487132207e-01
2.630000000000000000e+02,4.396755302449509850e-01,4.551192852892944618e-01,4.566598711144338463e-01
2.640000000000000000e+02,4.410314310082560918e-01,4.565806339842908845e-01,4.581317066353250977e-01
2.650000000000000000e+02,4.423850410443750381e-01,4.580399542764881926e-01,4.596015393233809365e-01
2.660000000000000000e+02,4.437363614961759573e-01,4.594972462852580097e-01,4.610693691905949354e-01
2.670000000000000000e+02,4.450853935063109890e-01,4.609525101299695171e-01,4.625351962489606672e-01
2.680000000000000000e+02,4.464321382172160568e-01,4.624057459299893980e-01,4.639990205104717047e-01
2.690000000000000000e+02,4.477765967711110351e-01,4.638569538046822260e-01,4.654608419871218983e-01
2.700000000000000000e+02,4.491187703100000261e-01,4.653061338734100216e-01,4.669206606909044877e-01
2.710000000000000000e+02,4.504586599756710275e-01,4.667532862555324180e-01,4.683784766338130456e-01
2.720000000000000000e+02,4.517962669096959871e-01,4.681984110704067725e-01,4.698342898278414781e-01
2.730000000000000000e+02,4.531315922534309704e-01,4.696415084373877780e-01,4.712881002849828027e-01
2.740000000000000000e+02,4.544646371480159930e-01,4.710825784758282397e-01,4.727399080172305923e-01
2.750000000000000000e+02,4.557954027343750769e-01,4.725216213050781322e-01,4.741897130365785862e-01
2.760000000000000000e+02,4.571238901532160281e-01,4.739586370444854313e-01,4.756375153550198576e-01
2.770000000000000000e+02,4.584501005450309918e-01,4.753936258133953929e-01,4.770833149845479237e-01
2.780000000000000000e+02,4.597740350500960638e-01,4.768265877311511636e-01,4.785271119371561355e-01
2.790000000000000000e+02,4.610956948084710127e-01,4.782575229170931697e-01,4.799689062248380655e-01
2.800000000000000000e+02,4.624150809599999468e-01,4.796864314905600057e-01,4.814086978595865651e-01
2.810000000000000000e+02,4.637321946443110354e-01,4.811133135708874908e-01,4.828464868533954291e-01
2.820000000000000000e+02,4.650470370008159549e-01,4.825381692774088904e-01,4.842822732182575085e-01
2.830000000000000000e+02,4.663596091687109979e-01,4.839609987294558047e-01,4.857160569661662652e-01
2.840000000000000000e+02,4.676699122869759084e-01,4.853818020463567251e-01,4.871478381091149945e-01
2.850000000000000000e+02,4.689779474943749360e-01,4.868005793474382004e-01,4.885776166590968805e-01
2.860000000000000000e+02,4.702837159294558922e-01,4.882173307520240035e-01,4.900053926281049410e-01
2.870000000000000000e+02,4.715872187305509833e-01,4.896320563794360758e-01,4.914311660281324157e-01
2.880000000000000000e+02,4.728884570357759221e-01,4.910447563489935274e-01,4.928549368711725442e-01
2.890000000000000000e+02,4.741874319830309270e-01,4.924554307800133590e-01,4.942767051692182889e-01
2.900000000000000000e+02,4.754841447100000007e-01,4.938640797918099623e-01,4.956964709342627229e-01
